MAP    ,FACILITY    ,STREET    ,CITY    ,ST    ,ZIP    ,DIST    ,MILES    ,DIR    ,REL ELEV    ,ELEV    ,Elev Diff from TP    ,TP    ,DB NAME    ,FIELD DESC    ,FIELD VALUE    ,EPA-ID    ,EDR ID    
R91,ALASKA GAS,6211 SAN PABLO AVE,OAKLAND,CA,94608,998,0.189,SSE,High,38,0,,EMI,Facility Id,16513,,U003299640
R91,ALASKA GAS,6211 SAN PABLO AVE,OAKLAND,CA,94608,998,0.189,SSE,High,38,0,,LUST,Facility Status,Preliminary site assessment underway,,U003299640
R91,ALASKA GAS,6211 SAN PABLO AVE,OAKLAND,CA,94608,998,0.189,SSE,High,38,0,,LUST,Facility Id,01-1951,,U003299640
R91,ALASKA GAS,6211 SAN PABLO AVE,OAKLAND,CA,94608,998,0.189,SSE,High,38,0,,LUST,date9,Not reported,,U003299640
R91,ALASKA GAS,6211 SAN PABLO AVE,OAKLAND,CA,94608,998,0.189,SSE,High,38,0,,SWEEPS UST,Status,A,,U003299640
R91,ALASKA GAS,6211 SAN PABLO AVE,OAKLAND,CA,94608,998,0.189,SSE,High,38,0,,SWEEPS UST,Comp Number,37384,,U003299640
R91,ALASKA GAS,6211 SAN PABLO AVE,OAKLAND,CA,94608,998,0.189,SSE,High,38,0,,SWEEPS UST,Tank Status,A,,U003299640
R92,BEACON GAS STATION,6211 SAN PABLO AVE,OAKLAND,CA,94608,998,0.189,SSE,High,38,0,,EDR Hist Auto,,,,1021550157
R93,SAN PABLO CHEVRON,6211 SAN PABLO,OAKLAND,CA,94608,998,0.189,SSE,High,38,0,,HIST UST,Facility Id,00000037384,,U001599311
Q94,"BEST EQUIPMENT CO., LLC",3101 SAN PABLO AVE,BERKELEY,CA,94702,1012,0.192,NNE,High,48,10,,RCRA NonGen / NLR,EPA Id,CAC002977585,CAC002977585,1024757745
P95,PLANT INSULATION COMPANY,1372 OCEAN,EMERYVILLE,CA,94608,1015,0.192,WSW,Low,25,-13,,CPS-SLIC,Facility Status,Open - Site Assessment,,S102859749
P95,PLANT INSULATION COMPANY,1372 OCEAN,EMERYVILLE,CA,94608,1015,0.192,WSW,Low,25,-13,,CPS-SLIC,Global Id,T0600102072,,S102859749
P95,PLANT INSULATION COMPANY,1372 OCEAN,EMERYVILLE,CA,94608,1015,0.192,WSW,Low,25,-13,,Alameda County CS,Status,Pollution Characterization,,S102859749
P95,PLANT INSULATION COMPANY,1372 OCEAN,EMERYVILLE,CA,94608,1015,0.192,WSW,Low,25,-13,,Alameda County CS,Status,Leak Confirmation,,S102859749
P95,PLANT INSULATION COMPANY,1372 OCEAN,EMERYVILLE,CA,94608,1015,0.192,WSW,Low,25,-13,,Alameda County CS,Record Id,RO0002833,,S102859749
P95,PLANT INSULATION COMPANY,1372 OCEAN,EMERYVILLE,CA,94608,1015,0.192,WSW,Low,25,-13,,LUST,Facility Status,Leak being confirmed,,S102859749
P95,PLANT INSULATION COMPANY,1372 OCEAN,EMERYVILLE,CA,94608,1015,0.192,WSW,Low,25,-13,,LUST,Facility Id,01-2256,,S102859749
P95,PLANT INSULATION COMPANY,1372 OCEAN,EMERYVILLE,CA,94608,1015,0.192,WSW,Low,25,-13,,LUST,date9,Not reported,,S102859749
P95,PLANT INSULATION COMPANY,1372 OCEAN,EMERYVILLE,CA,94608,1015,0.192,WSW,Low,25,-13,,HIST CORTESE,Reg Id,01-2256,,S102859749
P95,PLANT INSULATION COMPANY,1372 OCEAN,EMERYVILLE,CA,94608,1015,0.192,WSW,Low,25,-13,,CERS,,,,S102859749
P96,PRODUCTION INSULATION COMPANY,1372 OCEAN AVE,EMERYVILLE,CA,94608,1015,0.192,WSW,Low,25,-13,,FINDS,Registry ID:,110002793326,CAD982320368,1000193049
P96,PRODUCTION INSULATION COMPANY,1372 OCEAN AVE,EMERYVILLE,CA,94608,1015,0.192,WSW,Low,25,-13,,RCRA NonGen / NLR,EPA Id,CAD982320368,CAD982320368,1000193049
P96,PRODUCTION INSULATION COMPANY,1372 OCEAN AVE,EMERYVILLE,CA,94608,1015,0.192,WSW,Low,25,-13,,ECHO,Registry ID,110002793326,CAD982320368,1000193049
S97,GEO M MARTIN COMPANY,1250 67TH STREET,EMERYVILLE,CA,94608-1184,1023,0.194,NW,Low,35,-3,,CERS,,,,S121740483
S97,GEO M MARTIN COMPANY,1250 67TH STREET,EMERYVILLE,CA,94608-1184,1023,0.194,NW,Low,35,-3,,CERS HAZ WASTE,,,,S121740483
S98,GEO M MARTIN COMPANY,1250 67TH STREET,EMERYVILLE,CA,94608,1023,0.194,NW,Low,35,-3,,RCRA-SQG,EPA Id,CAD981457229,CAD981457229,1000357155
S98,GEO M MARTIN COMPANY,1250 67TH STREET,EMERYVILLE,CA,94608,1023,0.194,NW,Low,35,-3,,FINDS,Registry ID:,110002147221,CAD981457229,1000357155
S98,GEO M MARTIN COMPANY,1250 67TH STREET,EMERYVILLE,CA,94608,1023,0.194,NW,Low,35,-3,,ECHO,Registry ID,110002147221,CAD981457229,1000357155
99,"CALAG PRODUCTS, INC.",1275 066TH ST,EMERYVILLE,CA,94608,1030,0.195,NNE,High,51,13,,CA FID UST,Facility Id,01002225,,S101624412
99,"CALAG PRODUCTS, INC.",1275 066TH ST,EMERYVILLE,CA,94608,1030,0.195,NNE,High,51,13,,CA FID UST,Status,I,,S101624412
99,"CALAG PRODUCTS, INC.",1275 066TH ST,EMERYVILLE,CA,94608,1030,0.195,NNE,High,51,13,,SWEEPS UST,Status,Not reported,,S101624412
99,"CALAG PRODUCTS, INC.",1275 066TH ST,EMERYVILLE,CA,94608,1030,0.195,NNE,High,51,13,,SWEEPS UST,Comp Number,53253,,S101624412
99,"CALAG PRODUCTS, INC.",1275 066TH ST,EMERYVILLE,CA,94608,1030,0.195,NNE,High,51,13,,SWEEPS UST,Tank Status,Not reported,,S101624412
P100,PLANT INSULATION CO,1300 64TH ST,EMERYVILLE,CA,94662,1052,0.199,SW,Low,24,-14,,FINDS,Registry ID:,110002636318,CAD009236621,1000321573
P100,PLANT INSULATION CO,1300 64TH ST,EMERYVILLE,CA,94662,1052,0.199,SW,Low,24,-14,,RCRA NonGen / NLR,EPA Id,CAD009236621,CAD009236621,1000321573
P100,PLANT INSULATION CO,1300 64TH ST,EMERYVILLE,CA,94662,1052,0.199,SW,Low,24,-14,,ECHO,Registry ID,110002636318,CAD009236621,1000321573
T101,PIONEER LAUNDRY CO,1291   63D EMERYVILLE TEL OLYMPIC 7000,OAKLAND,CA,,1070,0.203,SSW,Low,24,-14,,EDR Hist Cleaner,,,,1009139933
R102,,62ND ST AND MARSHALL ST,OAKLAND,CA,94609,1085,0.205,SSE,Low,36,-2,,RCRA-LQG,EPA Id,CAP000183251,CAP000183251,1012175818
R102,,62ND ST AND MARSHALL ST,OAKLAND,CA,94609,1085,0.205,SSE,Low,36,-2,,HAZNET,GEPAID,CAP000183251,CAP000183251,1012175818
U103,COPPER AND BRASS SALES INC.,1295 67TH ST,EMERYVILLE,CA,94608,1114,0.211,WNW,Low,31,-7,,CA FID UST,Facility Id,01000589,,S101624419
U103,COPPER AND BRASS SALES INC.,1295 67TH ST,EMERYVILLE,CA,94608,1114,0.211,WNW,Low,31,-7,,CA FID UST,Status,I,,S101624419
U103,COPPER AND BRASS SALES INC.,1295 67TH ST,EMERYVILLE,CA,94608,1114,0.211,WNW,Low,31,-7,,HIST UST,Facility Id,Not reported,,S101624419
U103,COPPER AND BRASS SALES INC.,1295 67TH ST,EMERYVILLE,CA,94608,1114,0.211,WNW,Low,31,-7,,SWEEPS UST,Status,Not reported,,S101624419
U103,COPPER AND BRASS SALES INC.,1295 67TH ST,EMERYVILLE,CA,94608,1114,0.211,WNW,Low,31,-7,,SWEEPS UST,Comp Number,53963,,S101624419
U103,COPPER AND BRASS SALES INC.,1295 67TH ST,EMERYVILLE,CA,94608,1114,0.211,WNW,Low,31,-7,,SWEEPS UST,Tank Status,Not reported,,S101624419
U104,COPPER & BRASS SALES,1295 67TH ST,EMERYVILLE,CA,94608,1114,0.211,WNW,Low,31,-7,,Alameda County CS,Status,Case Closed,,U003713265
U104,COPPER & BRASS SALES,1295 67TH ST,EMERYVILLE,CA,94608,1114,0.211,WNW,Low,31,-7,,Alameda County CS,Record Id,RO0000963,,U003713265
U104,COPPER & BRASS SALES,1295 67TH ST,EMERYVILLE,CA,94608,1114,0.211,WNW,Low,31,-7,,LUST,Facility Status,Case Closed,,U003713265
U104,COPPER & BRASS SALES,1295 67TH ST,EMERYVILLE,CA,94608,1114,0.211,WNW,Low,31,-7,,LUST,Status,Completed - Case Closed,,U003713265
U104,COPPER & BRASS SALES,1295 67TH ST,EMERYVILLE,CA,94608,1114,0.211,WNW,Low,31,-7,,LUST,Facility Id,01-0726,,U003713265
U104,COPPER & BRASS SALES,1295 67TH ST,EMERYVILLE,CA,94608,1114,0.211,WNW,Low,31,-7,,LUST,Global Id,T0600100670,,U003713265
U104,COPPER & BRASS SALES,1295 67TH ST,EMERYVILLE,CA,94608,1114,0.211,WNW,Low,31,-7,,LUST,date9,10/6/1994,,U003713265
U104,COPPER & BRASS SALES,1295 67TH ST,EMERYVILLE,CA,94608,1114,0.211,WNW,Low,31,-7,,CERS,,,,U003713265
U105,"NEW LOGIC RESEARCH, INC.",1295 67TH ST,EMERYVILLE,CA,94608,1114,0.211,WNW,Low,31,-7,,RCRA-SQG,EPA Id,CA0000047274,CA0000047274,1000857120
U105,"NEW LOGIC RESEARCH, INC.",1295 67TH ST,EMERYVILLE,CA,94608,1114,0.211,WNW,Low,31,-7,,FINDS,Registry ID:,110002611816,CA0000047274,1000857120
U105,"NEW LOGIC RESEARCH, INC.",1295 67TH ST,EMERYVILLE,CA,94608,1114,0.211,WNW,Low,31,-7,,FINDS,Registry ID:,110055697205,CA0000047274,1000857120
U105,"NEW LOGIC RESEARCH, INC.",1295 67TH ST,EMERYVILLE,CA,94608,1114,0.211,WNW,Low,31,-7,,ECHO,Registry ID,110055697205,CA0000047274,1000857120
U105,"NEW LOGIC RESEARCH, INC.",1295 67TH ST,EMERYVILLE,CA,94608,1114,0.211,WNW,Low,31,-7,,ECHO,Registry ID,110002611816,CA0000047274,1000857120
U106,COPPER AND BRASS SALES INC.,1295 67TH ST,EMERYVILLE,CA,94608,1114,0.211,WNW,Low,31,-7,,HIST UST,Facility Id,00000053963,,U001599265
V107,"KNOPP, INC.",1307 66TH ST,EMERYVILLE,CA,94608,1127,0.213,W,Low,27,-11,,RCRA-SQG,EPA Id,CAD982010597,CAD982010597,1000349371
V107,"KNOPP, INC.",1307 66TH ST,EMERYVILLE,CA,94608,1127,0.213,W,Low,27,-11,,FINDS,Registry ID:,110055678798,CAD982010597,1000349371
V107,"KNOPP, INC.",1307 66TH ST,EMERYVILLE,CA,94608,1127,0.213,W,Low,27,-11,,ECHO,Registry ID,110055678798,CAD982010597,1000349371
Q108,PIERRES IMPORTS,1223 SAN PABLO AVE,BERKELEY,CA,94702,1133,0.215,NNE,High,49,11,,EDR Hist Auto,,,,1020419206
W109,"PRIME NOW, LLC (UCA8)",1000 FOLGER AVE,BERKELEY,CA,94710,1145,0.217,NNW,High,39,1,,CERS,,,,S121778790
W109,"PRIME NOW, LLC (UCA8)",1000 FOLGER AVE,BERKELEY,CA,94710,1145,0.217,NNW,High,39,1,,CERS HAZ WASTE,,,,S121778790
W110,PRIME NOW LLC UCA8,1000 FOLGER AVE,BERKELEY,CA,94710,1145,0.217,NNW,High,39,1,,RCRA NonGen / NLR,EPA Id,CAL000429964,CAL000429964,1024861486
X111,ESPRESSO ROMA / LOUSIGHT PROPERTIES,1310 65TH ST,EMERYVILLE,CA,94608,1170,0.222,W,Low,25,-13,,Alameda County CS,Status,Case Closed,,S103628006
X111,ESPRESSO ROMA / LOUSIGHT PROPERTIES,1310 65TH ST,EMERYVILLE,CA,94608,1170,0.222,W,Low,25,-13,,Alameda County CS,Status,Leak Confirmation,,S103628006
X111,ESPRESSO ROMA / LOUSIGHT PROPERTIES,1310 65TH ST,EMERYVILLE,CA,94608,1170,0.222,W,Low,25,-13,,Alameda County CS,Record Id,RO0002980,,S103628006
X111,ESPRESSO ROMA / LOUSIGHT PROPERTIES,1310 65TH ST,EMERYVILLE,CA,94608,1170,0.222,W,Low,25,-13,,LUST,Status,Completed - Case Closed,,S103628006
X111,ESPRESSO ROMA / LOUSIGHT PROPERTIES,1310 65TH ST,EMERYVILLE,CA,94608,1170,0.222,W,Low,25,-13,,LUST,Global Id,T10000000366,,S103628006
X111,ESPRESSO ROMA / LOUSIGHT PROPERTIES,1310 65TH ST,EMERYVILLE,CA,94608,1170,0.222,W,Low,25,-13,,HIST CORTESE,Reg Id,3004,,S103628006
X111,ESPRESSO ROMA / LOUSIGHT PROPERTIES,1310 65TH ST,EMERYVILLE,CA,94608,1170,0.222,W,Low,25,-13,,CERS,,,,S103628006
V112,CONVERSION TECHNIQUES,1309 66TH ST,EMERYVILLE,CA,94608,1197,0.227,W,Low,26,-12,,RCRA-SQG,EPA Id,CAD982027872,CAD982027872,1000431672
V112,CONVERSION TECHNIQUES,1309 66TH ST,EMERYVILLE,CA,94608,1197,0.227,W,Low,26,-12,,FINDS,Registry ID:,110002781516,CAD982027872,1000431672
V112,CONVERSION TECHNIQUES,1309 66TH ST,EMERYVILLE,CA,94608,1197,0.227,W,Low,26,-12,,ECHO,Registry ID,110002781516,CAD982027872,1000431672
V112,CONVERSION TECHNIQUES,1309 66TH ST,EMERYVILLE,CA,94608,1197,0.227,W,Low,26,-12,,HAZNET,GEPAID,CAD982027872,CAD982027872,1000431672
Y113,OFOTO INC.,1399 64TH STREET,EMERYVILLE,CA,94608,1216,0.230,SW,Low,22,-16,,RCRA-SQG,EPA Id,CAR000097634,CAR000097634,1004677469
T114,PLUMSTERS INC,1308 63RD ST,EMERYVILLE,CA,94608,1216,0.230,SW,Low,22,-16,,RCRA-SQG,EPA Id,CAD983608142,CAD983608142,1000596831
T114,PLUMSTERS INC,1308 63RD ST,EMERYVILLE,CA,94608,1216,0.230,SW,Low,22,-16,,FINDS,Registry ID:,110002862643,CAD983608142,1000596831
T114,PLUMSTERS INC,1308 63RD ST,EMERYVILLE,CA,94608,1216,0.230,SW,Low,22,-16,,ECHO,Registry ID,110002862643,CAD983608142,1000596831
T114,PLUMSTERS INC,1308 63RD ST,EMERYVILLE,CA,94608,1216,0.230,SW,Low,22,-16,,HAZNET,GEPAID,CAD983608142,CAD983608142,1000596831
Z115,FINLESS FOODS,6460 HOLLIS ST STE B,EMERYVILLE,CA,94608,1217,0.230,WSW,Low,24,-14,,CERS HAZ WASTE,,,,S121784875
Z116,RIX INDUSTRIES,6460 HOLLIS ST,EMERYVILLE,CA,94608,1217,0.230,WSW,Low,24,-14,,CPS-SLIC,Facility Status,Open - Site Assessment,,1000119978
Z116,RIX INDUSTRIES,6460 HOLLIS ST,EMERYVILLE,CA,94608,1217,0.230,WSW,Low,24,-14,,CPS-SLIC,Global Id,T0600101776,,1000119978
Z116,RIX INDUSTRIES,6460 HOLLIS ST,EMERYVILLE,CA,94608,1217,0.230,WSW,Low,24,-14,,CA FID UST,Facility Id,01002469,,1000119978
Z116,RIX INDUSTRIES,6460 HOLLIS ST,EMERYVILLE,CA,94608,1217,0.230,WSW,Low,24,-14,,CA FID UST,Status,A,,1000119978
Z116,RIX INDUSTRIES,6460 HOLLIS ST,EMERYVILLE,CA,94608,1217,0.230,WSW,Low,24,-14,,Alameda County CS,Status,Pollution Characterization,,1000119978
Z116,RIX INDUSTRIES,6460 HOLLIS ST,EMERYVILLE,CA,94608,1217,0.230,WSW,Low,24,-14,,Alameda County CS,Record Id,RO0000062,,1000119978
Z116,RIX INDUSTRIES,6460 HOLLIS ST,EMERYVILLE,CA,94608,1217,0.230,WSW,Low,24,-14,,LUST,Facility Status,Preliminary site assessment underway,,1000119978
Z116,RIX INDUSTRIES,6460 HOLLIS ST,EMERYVILLE,CA,94608,1217,0.230,WSW,Low,24,-14,,LUST,Facility Id,01-1916,,1000119978
Z116,RIX INDUSTRIES,6460 HOLLIS ST,EMERYVILLE,CA,94608,1217,0.230,WSW,Low,24,-14,,LUST,date9,Not reported,,1000119978
Z116,RIX INDUSTRIES,6460 HOLLIS ST,EMERYVILLE,CA,94608,1217,0.230,WSW,Low,24,-14,,SWEEPS UST,Status,A,,1000119978
Z116,RIX INDUSTRIES,6460 HOLLIS ST,EMERYVILLE,CA,94608,1217,0.230,WSW,Low,24,-14,,SWEEPS UST,Comp Number,65207,,1000119978
Z116,RIX INDUSTRIES,6460 HOLLIS ST,EMERYVILLE,CA,94608,1217,0.230,WSW,Low,24,-14,,SWEEPS UST,Tank Status,A,,1000119978
Z116,RIX INDUSTRIES,6460 HOLLIS ST,EMERYVILLE,CA,94608,1217,0.230,WSW,Low,24,-14,,HIST CORTESE,Reg Id,01-1916,,1000119978
Z116,RIX INDUSTRIES,6460 HOLLIS ST,EMERYVILLE,CA,94608,1217,0.230,WSW,Low,24,-14,,CERS,,,,1000119978
Z117,CARTRIDGE WORLD CORPORATE OFFICE,6460 HOLLIS ST,EMERYVILLE,CA,94608,1217,0.230,WSW,Low,24,-14,,RCRA-CESQG,EPA Id,CAR000206128,CAR000206128,1014387152
AA118,AACME HYDRAMATIC,3033 SAN PABLO AVE,BERKELEY,CA,94710,1244,0.236,N,High,49,11,,EDR Hist Auto,,,,1020982503
AA119,PLATINUM AUTO COLLSION AND PAINT,3033 SAN PABLO AVE,BERKELEY,CA,94702,1244,0.236,N,High,49,11,,RCRA NonGen / NLR,EPA Id,CAL000413610,CAL000413610,1024853615
AA120,AACME HYDRAMATIC SER,3033 SAN PABLO AVE,BERKELEY,CA,94702,1244,0.236,N,High,49,11,,RCRA-SQG,EPA Id,CAD981669773,CAD981669773,1000297121
AA120,AACME HYDRAMATIC SER,3033 SAN PABLO AVE,BERKELEY,CA,94702,1244,0.236,N,High,49,11,,FINDS,Registry ID:,110002744200,CAD981669773,1000297121
AA120,AACME HYDRAMATIC SER,3033 SAN PABLO AVE,BERKELEY,CA,94702,1244,0.236,N,High,49,11,,ECHO,Registry ID,110002744200,CAD981669773,1000297121
AA121,PLATINUM AUTO COLLISION & PAINT,3033 SAN PABLO AVE,BERKELEY,CA,94702,1244,0.236,N,High,49,11,,CERS,,,,S121750356
AA121,PLATINUM AUTO COLLISION & PAINT,3033 SAN PABLO AVE,BERKELEY,CA,94702,1244,0.236,N,High,49,11,,CERS HAZ WASTE,,,,S121750356
U122,AALBORG CISERV,1315 67TH ST,EMERYVILLE,CA,94608,1252,0.237,WNW,Low,29,-9,,FINDS,Registry ID:,110002854698,CAD983597261,1000595771
U122,AALBORG CISERV,1315 67TH ST,EMERYVILLE,CA,94608,1252,0.237,WNW,Low,29,-9,,RCRA NonGen / NLR,EPA Id,CAD983597261,CAD983597261,1000595771
U122,AALBORG CISERV,1315 67TH ST,EMERYVILLE,CA,94608,1252,0.237,WNW,Low,29,-9,,ECHO,Registry ID,110002854698,CAD983597261,1000595771
Y123,WAREHOUSE,6450 HOLLIS ST,EMERYVILLE,CA,94608,1290,0.244,SW,Low,22,-16,,HIST UST,Facility Id,00000065207,,U001599321
Y124,SUPERGEN,6450 HOLLIS,EMERYVILLE,CA,94608,1290,0.244,SW,Low,22,-16,,CPS-SLIC,Facility Status,Completed - Case Closed,,S108246093
Y124,SUPERGEN,6450 HOLLIS,EMERYVILLE,CA,94608,1290,0.244,SW,Low,22,-16,,CPS-SLIC,Global Id,T06019726533,,S108246093
Y124,SUPERGEN,6450 HOLLIS,EMERYVILLE,CA,94608,1290,0.244,SW,Low,22,-16,,Alameda County CS,Status,Case Closed,,S108246093
Y124,SUPERGEN,6450 HOLLIS,EMERYVILLE,CA,94608,1290,0.244,SW,Low,22,-16,,Alameda County CS,Record Id,RO0002695,,S108246093
Y124,SUPERGEN,6450 HOLLIS,EMERYVILLE,CA,94608,1290,0.244,SW,Low,22,-16,,CERS,,,,S108246093
U125,CHALLENGE MANUFACTURING CO.,1308 67TH ST,OAKLAND,CA,94608,1290,0.244,WNW,Low,30,-8,,HIST UST,Facility Id,00000054436,,U001599260
U126,GEO M MARTIN COMPANY,1308 65TH,EMERYVILLE,CA,94608,1290,0.244,WNW,Low,30,-8,,HIST UST,Facility Id,Not reported,,S105023664
U126,GEO M MARTIN COMPANY,1308 65TH,EMERYVILLE,CA,94608,1290,0.244,WNW,Low,30,-8,,Alameda County CS,Status,Case Closed,,S105023664
U126,GEO M MARTIN COMPANY,1308 65TH,EMERYVILLE,CA,94608,1290,0.244,WNW,Low,30,-8,,Alameda County CS,Record Id,RO0000747,,S105023664
U126,GEO M MARTIN COMPANY,1308 65TH,EMERYVILLE,CA,94608,1290,0.244,WNW,Low,30,-8,,LUST,Facility Status,Preliminary site assessment underway,,S105023664
U126,GEO M MARTIN COMPANY,1308 65TH,EMERYVILLE,CA,94608,1290,0.244,WNW,Low,30,-8,,LUST,Status,Completed - Case Closed,,S105023664
U126,GEO M MARTIN COMPANY,1308 65TH,EMERYVILLE,CA,94608,1290,0.244,WNW,Low,30,-8,,LUST,Facility Id,01-2191,,S105023664
U126,GEO M MARTIN COMPANY,1308 65TH,EMERYVILLE,CA,94608,1290,0.244,WNW,Low,30,-8,,LUST,Global Id,T0600102013,,S105023664
U126,GEO M MARTIN COMPANY,1308 65TH,EMERYVILLE,CA,94608,1290,0.244,WNW,Low,30,-8,,LUST,date9,Not reported,,S105023664
U126,GEO M MARTIN COMPANY,1308 65TH,EMERYVILLE,CA,94608,1290,0.244,WNW,Low,30,-8,,HIST CORTESE,Reg Id,01-2191,,S105023664
U126,GEO M MARTIN COMPANY,1308 65TH,EMERYVILLE,CA,94608,1290,0.244,WNW,Low,30,-8,,CERS,,,,S105023664
X127,EVOCATIVE INC,1400 65TH ST #150,EMERYVILLE,CA,94608,1310,0.248,W,Low,23,-15,,CERS,,,,S121739676
X127,EVOCATIVE INC,1400 65TH ST #150,EMERYVILLE,CA,94608,1310,0.248,W,Low,23,-15,,CERS TANKS,,,,S121739676
X128,EVOCATIVE INC,1400 65TH ST #150,EMERYVILLE,CA,94608,1317,0.249,W,Low,23,-15,,AST,,,,S105635681
X128,EVOCATIVE INC,1400 65TH ST #150,EMERYVILLE,CA,94608,1317,0.249,W,Low,23,-15,,CHMIRS,Date Completed,Not reported,,S105635681
X128,EVOCATIVE INC,1400 65TH ST #150,EMERYVILLE,CA,94608,1317,0.249,W,Low,23,-15,,CHMIRS,OES Incident Number,290,,S105635681
Y129,HFH LIMITED,6400 HOLLIS,EMERYVILLE,CA,,1321,0.250,SW,Low,21,-17,,HIST CORTESE,Reg Id,01-0764,,S102431110
X130,B E P EMERYVILLE TECH L L C,6529 HOLLIS ST,EMERYVILLE,CA,94608,1354,0.256,W,Low,23,-15,,RCRA-SQG,EPA Id,CAD066564824,CAD066564824,1000429725
X130,B E P EMERYVILLE TECH L L C,6529 HOLLIS ST,EMERYVILLE,CA,94608,1354,0.256,W,Low,23,-15,,FINDS,Registry ID:,110009531382,CAD066564824,1000429725
X130,B E P EMERYVILLE TECH L L C,6529 HOLLIS ST,EMERYVILLE,CA,94608,1354,0.256,W,Low,23,-15,,ECHO,Registry ID,110009531382,CAD066564824,1000429725
X130,B E P EMERYVILLE TECH L L C,6529 HOLLIS ST,EMERYVILLE,CA,94608,1354,0.256,W,Low,23,-15,,CPS-SLIC,Facility Status,Completed - Case Closed,CAD066564824,1000429725
X130,B E P EMERYVILLE TECH L L C,6529 HOLLIS ST,EMERYVILLE,CA,94608,1354,0.256,W,Low,23,-15,,CPS-SLIC,Facility Id,SLT2O06672,CAD066564824,1000429725
X130,B E P EMERYVILLE TECH L L C,6529 HOLLIS ST,EMERYVILLE,CA,94608,1354,0.256,W,Low,23,-15,,CPS-SLIC,Global Id,SLT2O06672,CAD066564824,1000429725
X130,B E P EMERYVILLE TECH L L C,6529 HOLLIS ST,EMERYVILLE,CA,94608,1354,0.256,W,Low,23,-15,,HAZNET,GEPAID,CAC002726009,CAD066564824,1000429725
X130,B E P EMERYVILLE TECH L L C,6529 HOLLIS ST,EMERYVILLE,CA,94608,1354,0.256,W,Low,23,-15,,Alameda County CS,Status,Pollution Characterization,CAD066564824,1000429725
X130,B E P EMERYVILLE TECH L L C,6529 HOLLIS ST,EMERYVILLE,CA,94608,1354,0.256,W,Low,23,-15,,Alameda County CS,Status,Case Closed,CAD066564824,1000429725
X130,B E P EMERYVILLE TECH L L C,6529 HOLLIS ST,EMERYVILLE,CA,94608,1354,0.256,W,Low,23,-15,,Alameda County CS,Status,Leak Confirmation,CAD066564824,1000429725
X130,B E P EMERYVILLE TECH L L C,6529 HOLLIS ST,EMERYVILLE,CA,94608,1354,0.256,W,Low,23,-15,,Alameda County CS,Record Id,RO0002620,CAD066564824,1000429725
X130,B E P EMERYVILLE TECH L L C,6529 HOLLIS ST,EMERYVILLE,CA,94608,1354,0.256,W,Low,23,-15,,CHMIRS,Date Completed,Not reported,CAD066564824,1000429725
X130,B E P EMERYVILLE TECH L L C,6529 HOLLIS ST,EMERYVILLE,CA,94608,1354,0.256,W,Low,23,-15,,CHMIRS,OES Incident Number,291,CAD066564824,1000429725
X130,B E P EMERYVILLE TECH L L C,6529 HOLLIS ST,EMERYVILLE,CA,94608,1354,0.256,W,Low,23,-15,,CERS,,,CAD066564824,1000429725
X131,GROVE VALVE & REGULATOR COMPANY (TO,6529 HOLLIS ST,EMERYVILLE,CA,94608,1372,0.260,W,Low,23,-15,,CPS-SLIC,Facility Status,Completed - Case Closed,,S108245987
X131,GROVE VALVE & REGULATOR COMPANY (TO,6529 HOLLIS ST,EMERYVILLE,CA,94608,1372,0.260,W,Low,23,-15,,CPS-SLIC,Global Id,T06019736964,,S108245987
X131,GROVE VALVE & REGULATOR COMPANY (TO,6529 HOLLIS ST,EMERYVILLE,CA,94608,1372,0.260,W,Low,23,-15,,Alameda County CS,Status,Case Closed,,S108245987
X131,GROVE VALVE & REGULATOR COMPANY (TO,6529 HOLLIS ST,EMERYVILLE,CA,94608,1372,0.260,W,Low,23,-15,,Alameda County CS,Record Id,RO0002671,,S108245987
X131,GROVE VALVE & REGULATOR COMPANY (TO,6529 HOLLIS ST,EMERYVILLE,CA,94608,1372,0.260,W,Low,23,-15,,CERS,,,,S108245987
132,FORMER BRECKENRIDGE AUTO SHOP,6045 SAN PABLO AVE.,OAKLAND,CA,94608,1410,0.267,SSE,Low,37,-1,,Alameda County CS,Status,11,,S103576394
132,FORMER BRECKENRIDGE AUTO SHOP,6045 SAN PABLO AVE.,OAKLAND,CA,94608,1410,0.267,SSE,Low,37,-1,,Alameda County CS,Status,Preliminary Site Assessment Underway,,S103576394
132,FORMER BRECKENRIDGE AUTO SHOP,6045 SAN PABLO AVE.,OAKLAND,CA,94608,1410,0.267,SSE,Low,37,-1,,Alameda County CS,Status,Leak Confirmation,,S103576394
132,FORMER BRECKENRIDGE AUTO SHOP,6045 SAN PABLO AVE.,OAKLAND,CA,94608,1410,0.267,SSE,Low,37,-1,,Alameda County CS,Record Id,RO0000227,,S103576394
132,FORMER BRECKENRIDGE AUTO SHOP,6045 SAN PABLO AVE.,OAKLAND,CA,94608,1410,0.267,SSE,Low,37,-1,,LUST,Facility Status,Preliminary site assessment underway,,S103576394
132,FORMER BRECKENRIDGE AUTO SHOP,6045 SAN PABLO AVE.,OAKLAND,CA,94608,1410,0.267,SSE,Low,37,-1,,LUST,Status,Completed - Case Closed,,S103576394
132,FORMER BRECKENRIDGE AUTO SHOP,6045 SAN PABLO AVE.,OAKLAND,CA,94608,1410,0.267,SSE,Low,37,-1,,LUST,Facility Id,01-2443,,S103576394
