MAP    ,FACILITY    ,STREET    ,CITY    ,ST    ,ZIP    ,DIST    ,MILES    ,DIR    ,REL ELEV    ,ELEV    ,Elev Diff from TP    ,TP    ,DB NAME    ,FIELD DESC    ,FIELD VALUE    ,EPA-ID    ,EDR ID    
M174,MOBIL SERVICE STATION,820 VETERANS BLVD,REDWOOD CITY,CA,94063,957,0.181,S,High,8,4,,HIST UST,Facility Id,00000039624,,U001594582
M175,LSG PROPERTIES,820 VETERANS,REDWOOD CITY,CA,94063,957,0.181,S,High,8,4,,LUST,Facility Status,Post remedial action monitoring ,,S101308684
M175,LSG PROPERTIES,820 VETERANS,REDWOOD CITY,CA,94063,957,0.181,S,High,8,4,,LUST,Facility Id,Not reported,,S101308684
M175,LSG PROPERTIES,820 VETERANS,REDWOOD CITY,CA,94063,957,0.181,S,High,8,4,,LUST,date9,Not reported,,S101308684
M176,CLEAN N PRESS,820 VETERANS,REDWOOD CITY,CA,94063,957,0.181,S,High,8,4,,San Mateo Co. BI,Facility Id,FA0024304,,S113757109
M177,TOM & BILLS SERVICE,820 VETERANS BLVD,REDWOOD CITY,CA,94063,957,0.181,S,High,8,4,,EDR Hist Auto,,,,1022109186
M178,FRIDA BAR & RESTAURANT,820 VETERANS,REDWOOD CITY,CA,94063,957,0.181,S,High,8,4,,San Mateo Co. BI,Facility Id,FA0006232,,S123180051
M179,CHEF CHENS,820 VETERANS,REDWOOD CITY,CA,94063,957,0.181,S,High,8,4,,San Mateo Co. BI,Facility Id,FA0006146,,S123180044
M180,TOM & BILL'S SERVICE,820 VETERANS BLVD,REDWOOD CITY,CA,94063,957,0.181,S,High,8,4,,HIST UST,Facility Id,00000051287,,U001594612
M181,HAPPY DONUT,820 VETERANS,REDWOOD CITY,CA,94063,957,0.181,S,High,8,4,,San Mateo Co. BI,Facility Id,FA0005850,,S123180033
M182,HOME SKILLET,820 VETERANS,REDWOOD CITY,CA,94063,957,0.181,S,High,8,4,,San Mateo Co. BI,Facility Id,FA0060110,,S123184103
S183,KOTO JAPANESE STEAKHOUSE,373 MAIN,REDWOOD CITY,CA,94063,959,0.182,SE,High,8,4,,San Mateo Co. BI,Facility Id,FA0049772,,S123182951
S184,SOUTHERN STYLE BBQ,373 MAIN,REDWOOD CITY,CA,94063,959,0.182,SE,High,8,4,,San Mateo Co. BI,Facility Id,FA0002401,,S123179732
S185,SAKURA 2,373 MAIN,REDWOOD CITY,CA,94063,959,0.182,SE,High,8,4,,San Mateo Co. BI,Facility Id,FA0055800,,S123183720
V186,BELLATRAC INC DBA SPEEDEE OIL CHANGE & TUNE UP,550 VETERANS BLVD,REDWOOD CITY,CA,94063-1122,991,0.188,W,High,8,4,,RCRA NonGen / NLR,EPA Id,CAL000399030,CAL000399030,1024845728
V187,SPEEDEE OIL CHANGE,550 VETERANS,REDWOOD CITY,CA,94063,991,0.188,W,High,8,4,,San Mateo Co. BI,Facility Id,FA0011423,,S113755672
V187,SPEEDEE OIL CHANGE,550 VETERANS,REDWOOD CITY,CA,94063,991,0.188,W,High,8,4,,San Mateo Co. BI,Facility Id,FA0056963,,S113755672
V188,SPEEDEE OIL CHANGE,550 VETERANS,REDWOOD CITY,CA,,991,0.188,W,High,8,4,,AST,,,,A100337663
V189,SPEEDEE OIL CHANGE,550 VETERANS BLVD,REDWOOD CITY,CA,94063,991,0.188,W,High,8,4,,CERS,,,,S113090900
V189,SPEEDEE OIL CHANGE,550 VETERANS BLVD,REDWOOD CITY,CA,94063,991,0.188,W,High,8,4,,CERS HAZ WASTE,,,,S113090900
190,PARKING GARAGE,400 MIDDLEFIELD,REDWOOD CITY,CA,94063,1013,0.192,S,High,9,5,,San Mateo Co. BI,Facility Id,FA0022743,,S113756813
U191,THOMPSON BODY SHOP,525 B EAST BAYSHORE RD,REDWOOD CITY,CA,94063,1025,0.194,NNW,High,7,3,,RCRA-SQG,EPA Id,CAD981384266,CAD981384266,1000302877
U191,THOMPSON BODY SHOP,525 B EAST BAYSHORE RD,REDWOOD CITY,CA,94063,1025,0.194,NNW,High,7,3,,FINDS,Registry ID:,110002688636,CAD981384266,1000302877
U191,THOMPSON BODY SHOP,525 B EAST BAYSHORE RD,REDWOOD CITY,CA,94063,1025,0.194,NNW,High,7,3,,ECHO,Registry ID,110002688636,CAD981384266,1000302877
O192,DICKS GULF,916 VETERANS BLVD,REDWOOD CITY,CA,94063,1048,0.198,SSE,High,8,4,,EDR Hist Auto,,,,1021637174
O193,"ONE MEDICAL GROUP, INC.",900 VETERANS,REDWOOD CITY,CA,94063,1063,0.201,SSE,High,8,4,,San Mateo Co. BI,Facility Id,FA0064533,,S123184397
O194,KAISER PERMANENTE HOSPITAL,900 VETERANS,REDWOOD CITY,CA,94063,1063,0.201,SSE,High,8,4,,San Mateo Co. BI,Facility Id,FA0031713,,S123182154
O195,AT HOME HEALTH CARE,900 VETERANS,REDWOOD CITY,CA,94063,1063,0.201,SSE,High,8,4,,San Mateo Co. BI,Facility Id,FA0016371,,S123180484
O196,BAY AREA BANK BUILDING,900 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,1063,0.201,SSE,High,8,4,,LUST,Facility Status,Case Closed,,S100274223
O196,BAY AREA BANK BUILDING,900 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,1063,0.201,SSE,High,8,4,,LUST,Facility Status,9- Case Closed,,S100274223
O196,BAY AREA BANK BUILDING,900 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,1063,0.201,SSE,High,8,4,,LUST,Status,Completed - Case Closed,,S100274223
O196,BAY AREA BANK BUILDING,900 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,1063,0.201,SSE,High,8,4,,LUST,Facility Id,Not reported,,S100274223
O196,BAY AREA BANK BUILDING,900 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,1063,0.201,SSE,High,8,4,,LUST,Facility Id,330071,,S100274223
O196,BAY AREA BANK BUILDING,900 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,1063,0.201,SSE,High,8,4,,LUST,Global Id,T0608100058,,S100274223
O196,BAY AREA BANK BUILDING,900 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,1063,0.201,SSE,High,8,4,,LUST,Global ID,T0608100058,,S100274223
O196,BAY AREA BANK BUILDING,900 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,1063,0.201,SSE,High,8,4,,LUST,date9,8/6/1997,,S100274223
O196,BAY AREA BANK BUILDING,900 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,1063,0.201,SSE,High,8,4,,HIST CORTESE,Reg Id,41-0062,,S100274223
O196,BAY AREA BANK BUILDING,900 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,1063,0.201,SSE,High,8,4,,CERS,,,,S100274223
O197,BHRS PHARMACY SERVICES,900 VETERANS,REDWOOD CITY,CA,94063,1063,0.201,SSE,High,8,4,,San Mateo Co. BI,Facility Id,FA0037170,,S123182286
Q198,CHEF PEKING RESTAURANT,515 VETERANS,REDWOOD CITY,CA,94063,1074,0.203,W,High,7,3,,San Mateo Co. BI,Facility Id,FA0002411,,S123179734
W199,MARRIOTT COURTYARD REDWOOD CITY,600 BAIR ISLAND RD,REDWOOD CITY,CA,94063,1121,0.212,NE,High,7,3,,San Mateo Co. BI,Facility Id,FA0064110,,S123102040
W199,MARRIOTT COURTYARD REDWOOD CITY,600 BAIR ISLAND RD,REDWOOD CITY,CA,94063,1121,0.212,NE,High,7,3,,CERS,,,,S123102040
W200,MARRIOTT COURTYARD REDWOOD CITY,600 BAIR ISLAND,REDWOOD CITY,CA,94063,1121,0.212,NE,High,7,3,,San Mateo Co. BI,Facility Id,FA0056716,,S122412334
S201,CARLS JR RESTAURANT,1001 VETERANS,REDWOOD CITY,CA,94063,1121,0.212,SE,High,8,4,,San Mateo Co. BI,Facility Id,FA0002694,,S123179801
U202,SCUBA UNLIMITED,517 BAYSHORE,REDWOOD CITY,CA,94063,1172,0.222,NNW,High,8,4,,San Mateo Co. BI,Facility Id,FA0024158,,S113757080
V203,C G & E AUTO BODY,545 STANDISH,REDWOOD CITY,CA,94063,1189,0.225,W,High,8,4,,San Mateo Co. BI,Facility Id,FA0011717,,S113755713
V204,MONTANA COLLISION INC DBA CG&E AUTO BODY,545 STANDISH ST,REDWOOD CITY,CA,94063-1139,1189,0.225,W,High,8,4,,RCRA NonGen / NLR,EPA Id,CAL000040200,CAL000040200,1024788020
V205,C G & E AUTO BODY,545 STANDISH ST,REDWOOD CITY,CA,94063,1189,0.225,W,High,8,4,,CERS,,,,S121745182
V205,C G & E AUTO BODY,545 STANDISH ST,REDWOOD CITY,CA,94063,1189,0.225,W,High,8,4,,CERS HAZ WASTE,,,,S121745182
W206,CUSCHIERI AUTO & TRUCK REPAIR,629 BAIR ISLAND RD STE 115,REDWOOD CITY,CA,94063,1190,0.225,NE,High,6,2,,RCRA NonGen / NLR,EPA Id,CAL000361122,CAL000361122,1024828815
W207,DNA PAINTING,629 BAIR ISLAND,REDWOOD CITY,CA,94063,1190,0.225,NE,High,6,2,,San Mateo Co. BI,Facility Id,FA0029636,,S113758171
W208,SWIMMING POOL PERFECTIONS,629 BAIR ISLAND,REDWOOD CITY,CA,94064,1190,0.225,NE,High,6,2,,San Mateo Co. BI,Facility Id,FA0024225,,S113757093
W209,CONTINENTAL CAR SERVICE,629 BAIR ISLAND,REDWOOD CITY,CA,94063,1190,0.225,NE,High,6,2,,San Mateo Co. BI,Facility Id,FA0022790,,S113756828
W210,SPRAY CRAFT FINISHING,629 BAIR ISLAND,REDWOOD CITY,CA,94063,1190,0.225,NE,High,6,2,,San Mateo Co. BI,Facility Id,FA0024226,,S113757094
X211,BAY AREA CIRCUITS INC,91 WINSLOW,REDWOOD CITY,CA,94063,1199,0.227,WSW,High,9,5,,San Mateo Co. BI,Facility Id,FA0017382,,S113756380
X212,BAY AREA CIRCUITS INC,91 WINSLOW STREET,REDWOOD CITY,CA,94063,1199,0.227,WSW,High,9,5,,FINDS,Registry ID:,110000482433,CAD078761780,1000102309
X212,BAY AREA CIRCUITS INC,91 WINSLOW STREET,REDWOOD CITY,CA,94063,1199,0.227,WSW,High,9,5,,RCRA-LQG,EPA Id,CAD078761780,CAD078761780,1000102309
X212,BAY AREA CIRCUITS INC,91 WINSLOW STREET,REDWOOD CITY,CA,94063,1199,0.227,WSW,High,9,5,,ECHO,Registry ID,110000482433,CAD078761780,1000102309
X212,BAY AREA CIRCUITS INC,91 WINSLOW STREET,REDWOOD CITY,CA,94063,1199,0.227,WSW,High,9,5,,EMI,Facility Id,1212,CAD078761780,1000102309
X212,BAY AREA CIRCUITS INC,91 WINSLOW STREET,REDWOOD CITY,CA,94063,1199,0.227,WSW,High,9,5,,ENVIROSTOR,Status,Inactive - Needs Evaluation,CAD078761780,1000102309
X212,BAY AREA CIRCUITS INC,91 WINSLOW STREET,REDWOOD CITY,CA,94063,1199,0.227,WSW,High,9,5,,ENVIROSTOR,Facility Id,71002593,CAD078761780,1000102309
X212,BAY AREA CIRCUITS INC,91 WINSLOW STREET,REDWOOD CITY,CA,94063,1199,0.227,WSW,High,9,5,,CERS,,,CAD078761780,1000102309
Y213,TOMS CHEVRON INC,990 VETERANS BLVD,REDWOOD CITY,CA,94063,1214,0.230,SSE,High,7,3,,EDR Hist Auto,,,,1020728410
Y214,CHEVRON 9-1374,990 VETERANS,REDWOOD CITY,CA,94063,1214,0.230,SSE,High,7,3,,LUST,Facility Status,9- Case Closed,,S102269104
Y214,CHEVRON 9-1374,990 VETERANS,REDWOOD CITY,CA,94063,1214,0.230,SSE,High,7,3,,LUST,Status,Completed - Case Closed,,S102269104
Y214,CHEVRON 9-1374,990 VETERANS,REDWOOD CITY,CA,94063,1214,0.230,SSE,High,7,3,,LUST,Facility Id,330142,,S102269104
Y214,CHEVRON 9-1374,990 VETERANS,REDWOOD CITY,CA,94063,1214,0.230,SSE,High,7,3,,LUST,Global Id,T0608101080,,S102269104
Y214,CHEVRON 9-1374,990 VETERANS,REDWOOD CITY,CA,94063,1214,0.230,SSE,High,7,3,,LUST,Global ID,T0608101080,,S102269104
Y214,CHEVRON 9-1374,990 VETERANS,REDWOOD CITY,CA,94063,1214,0.230,SSE,High,7,3,,CHMIRS,Date Completed,Not reported,,S102269104
Y214,CHEVRON 9-1374,990 VETERANS,REDWOOD CITY,CA,94063,1214,0.230,SSE,High,7,3,,CHMIRS,OES Incident Number,10-4075,,S102269104
Y214,CHEVRON 9-1374,990 VETERANS,REDWOOD CITY,CA,94063,1214,0.230,SSE,High,7,3,,SWEEPS UST,Status,A,,S102269104
Y214,CHEVRON 9-1374,990 VETERANS,REDWOOD CITY,CA,94063,1214,0.230,SSE,High,7,3,,SWEEPS UST,Comp Number,330038,,S102269104
Y214,CHEVRON 9-1374,990 VETERANS,REDWOOD CITY,CA,94063,1214,0.230,SSE,High,7,3,,SWEEPS UST,Tank Status,A,,S102269104
Y214,CHEVRON 9-1374,990 VETERANS,REDWOOD CITY,CA,94063,1214,0.230,SSE,High,7,3,,HIST CORTESE,Reg Id,41-1182,,S102269104
Y215,CHEVRON 9-1374,990 VETERANS,REDWOOD CITY,CA,94063,1214,0.230,SSE,High,7,3,,LUST,Facility Status,Case Closed,,S105030655
Y215,CHEVRON 9-1374,990 VETERANS,REDWOOD CITY,CA,94063,1214,0.230,SSE,High,7,3,,LUST,Facility Id,Not reported,,S105030655
Y215,CHEVRON 9-1374,990 VETERANS,REDWOOD CITY,CA,94063,1214,0.230,SSE,High,7,3,,LUST,date9,12/30/2002,,S105030655
Y215,CHEVRON 9-1374,990 VETERANS,REDWOOD CITY,CA,94063,1214,0.230,SSE,High,7,3,,CERS,,,,S105030655
Y216,CHEVRON STATION 91374,990 VETERANS BLVD,REDWOOD CITY,CA,940631715,1214,0.230,SSE,High,7,3,,FINDS,Registry ID:,110012545521,CAR000117226,1005441259
Y216,CHEVRON STATION 91374,990 VETERANS BLVD,REDWOOD CITY,CA,940631715,1214,0.230,SSE,High,7,3,,RCRA-LQG,EPA Id,CAR000117226,CAR000117226,1005441259
Y216,CHEVRON STATION 91374,990 VETERANS BLVD,REDWOOD CITY,CA,940631715,1214,0.230,SSE,High,7,3,,ECHO,Registry ID,110012545521,CAR000117226,1005441259
Y217,CHEVRON MART #91374,990 VETERANS,REDWOOD CITY,CA,94063,1214,0.230,SSE,High,7,3,,San Mateo Co. BI,Facility Id,FA0013213,,S123180307
Y218,CHEVRON STATION #91374,990 VETERANS BLVD,REDWOOD CITY,CA,94063,1214,0.230,SSE,High,7,3,,CERS,,,,S121737771
Y218,CHEVRON STATION #91374,990 VETERANS BLVD,REDWOOD CITY,CA,94063,1214,0.230,SSE,High,7,3,,CERS TANKS,,,,S121737771
Y218,CHEVRON STATION #91374,990 VETERANS BLVD,REDWOOD CITY,CA,94063,1214,0.230,SSE,High,7,3,,CERS HAZ WASTE,,,,S121737771
Y219,CHEVRON STATION #91374,990 VETERANS,REDWOOD CITY,CA,94063,1214,0.230,SSE,High,7,3,,San Mateo Co. BI,Facility Id,FA0017283,,S113756317
Y220,TOM'S CHEVRON SERVICE,990 VETERANS BLVD,REDWOOD CITY,CA,94063,1214,0.230,SSE,High,7,3,,CA FID UST,Status,A,,S101593945
Y220,TOM'S CHEVRON SERVICE,990 VETERANS BLVD,REDWOOD CITY,CA,94063,1214,0.230,SSE,High,7,3,,CA FID UST,Facility Id,41003374,,S101593945
Y221,91374,990 VETERANS BLVD,REDWOOD CITY,CA,94063,1214,0.230,SSE,High,7,3,,HIST UST,Facility Id,00000062044,,U001594523
Y222,CHEVRON STATION #91374,990 VETERANS BLVD,REDWOOD CITY,CA,94063,1214,0.230,SSE,High,7,3,,UST,Facility Id,41-000-017283,,U004262404
Z223,SIZZLER,1011 VETERANS,REDWOOD CITY,CA,94063,1222,0.231,SE,High,11,7,,San Mateo Co. BI,Facility Id,FA0051921,,S123183222
Z224,SIZZLER FAMILY STEAK HOUSE,1011 VETERANS,REDWOOD CITY,CA,94063,1222,0.231,SE,High,11,7,,San Mateo Co. BI,Facility Id,FA0000907,,S123179318
V225,G H MACHINE CO,535 STANDISH,REDWOOD CITY,CA,94063,1232,0.233,W,High,8,4,,San Mateo Co. BI,Facility Id,FA0007017,,S113755358
X226,ACTION TOWING,65 WINSLOW,REDWOOD CITY,CA,94063,1251,0.237,WSW,High,9,5,,San Mateo Co. BI,Facility Id,FA0028707,,S113758035
X227,NORDIC MOTORS,65 WINSLOW,REDWOOD CITY,CA,94063,1251,0.237,WSW,High,9,5,,San Mateo Co. BI,Facility Id,FA0052545,,S113759090
X228,NORDIC MOTORS,65 WINSLOW ST,REDWOOD CITY,CA,94063,1251,0.237,WSW,High,9,5,,RCRA NonGen / NLR,EPA Id,CAL000375299,CAL000375299,1024834571
X229,NORDIC MOTORS,65 WINSLOW STREET,REDWOOD CITY,CA,94063,1251,0.237,WSW,High,9,5,,CPS-SLIC,Facility Status,Open - Site Assessment,,S122421451
X229,NORDIC MOTORS,65 WINSLOW STREET,REDWOOD CITY,CA,94063,1251,0.237,WSW,High,9,5,,CPS-SLIC,Global Id,T10000011840,,S122421451
X229,NORDIC MOTORS,65 WINSLOW STREET,REDWOOD CITY,CA,94063,1251,0.237,WSW,High,9,5,,LUST,Facility Status,3B- Preliminary Assessment Underway,,S122421451
X229,NORDIC MOTORS,65 WINSLOW STREET,REDWOOD CITY,CA,94063,1251,0.237,WSW,High,9,5,,LUST,Facility Id,339243,,S122421451
X229,NORDIC MOTORS,65 WINSLOW STREET,REDWOOD CITY,CA,94063,1251,0.237,WSW,High,9,5,,LUST,Global ID,T10000011840,,S122421451
X230,NORDIC MOTORS,65 WINSLOW ST,REDWOOD CITY,CA,94063,1251,0.237,WSW,High,9,5,,CERS,,,,S113106216
X230,NORDIC MOTORS,65 WINSLOW ST,REDWOOD CITY,CA,94063,1251,0.237,WSW,High,9,5,,CERS HAZ WASTE,,,,S113106216
X231,"ASSOCIATED AUTOMOTIVE, FORMER",65 WINSLOW STREET,REDWOOD CITY,CA,94063,1251,0.237,WSW,High,9,5,,LUST,Facility Status,3B- Preliminary Assessment Underway,,S113755389
X231,"ASSOCIATED AUTOMOTIVE, FORMER",65 WINSLOW STREET,REDWOOD CITY,CA,94063,1251,0.237,WSW,High,9,5,,LUST,Status,Open - Eligible for Closure,,S113755389
X231,"ASSOCIATED AUTOMOTIVE, FORMER",65 WINSLOW STREET,REDWOOD CITY,CA,94063,1251,0.237,WSW,High,9,5,,LUST,Facility Id,330227,,S113755389
X231,"ASSOCIATED AUTOMOTIVE, FORMER",65 WINSLOW STREET,REDWOOD CITY,CA,94063,1251,0.237,WSW,High,9,5,,LUST,Global Id,T10000005258,,S113755389
X231,"ASSOCIATED AUTOMOTIVE, FORMER",65 WINSLOW STREET,REDWOOD CITY,CA,94063,1251,0.237,WSW,High,9,5,,LUST,Global ID,T10000005258,,S113755389
X231,"ASSOCIATED AUTOMOTIVE, FORMER",65 WINSLOW STREET,REDWOOD CITY,CA,94063,1251,0.237,WSW,High,9,5,,Cortese,Cleanup Status,OPEN - ELIGIBLE FOR CLOSURE,,S113755389
X231,"ASSOCIATED AUTOMOTIVE, FORMER",65 WINSLOW STREET,REDWOOD CITY,CA,94063,1251,0.237,WSW,High,9,5,,Cortese,Envirostor Id,Not reported,,S113755389
X231,"ASSOCIATED AUTOMOTIVE, FORMER",65 WINSLOW STREET,REDWOOD CITY,CA,94063,1251,0.237,WSW,High,9,5,,San Mateo Co. BI,Facility Id,FA0007529,,S113755389
X231,"ASSOCIATED AUTOMOTIVE, FORMER",65 WINSLOW STREET,REDWOOD CITY,CA,94063,1251,0.237,WSW,High,9,5,,CERS,,,,S113755389
X232,DINOS AUTO BODY,525 STANDISH,REDWOOD CITY,CA,94063,1271,0.241,W,High,9,5,,San Mateo Co. BI,Facility Id,FA0024503,,S113757156
X233,G&S AUTO REFINISHING,525 STANDISH,REDWOOD CITY,CA,94063,1271,0.241,W,High,9,5,,San Mateo Co. BI,Facility Id,FA0023861,,S113757010
X234,WEST COAST COLLISION,525 STANDISH,REDWOOD CITY,CA,94063,1271,0.241,W,High,9,5,,San Mateo Co. BI,Facility Id,FA0011694,,S113755706
X235,WEST COAST COLLISION,525 STANDISH ST,REDWOOD CITY,CA,94063-0000,1271,0.241,W,High,9,5,,RCRA NonGen / NLR,EPA Id,CAL000059845,CAL000059845,1024789125
AA236,SERVICE STATION,503 WHIPPLE AVENUE,REDWOOD CITY,CA,92257,1407,0.266,W,High,8,4,,Notify 65,,,,S100178949
AA237,TEXACO AND EXXON STATION #70245 (FORMER),503 WHIPPLE AVENUE,REDWOOD CITY,CA,94063,1407,0.266,W,High,8,4,,LUST,Facility Status,5R- Remediation Plan,,S103662608
AA237,TEXACO AND EXXON STATION #70245 (FORMER),503 WHIPPLE AVENUE,REDWOOD CITY,CA,94063,1407,0.266,W,High,8,4,,LUST,Status,Open - Site Assessment,,S103662608
AA237,TEXACO AND EXXON STATION #70245 (FORMER),503 WHIPPLE AVENUE,REDWOOD CITY,CA,94063,1407,0.266,W,High,8,4,,LUST,Facility Id,330048,,S103662608
AA237,TEXACO AND EXXON STATION #70245 (FORMER),503 WHIPPLE AVENUE,REDWOOD CITY,CA,94063,1407,0.266,W,High,8,4,,LUST,Global Id,T0608100539,,S103662608
AA237,TEXACO AND EXXON STATION #70245 (FORMER),503 WHIPPLE AVENUE,REDWOOD CITY,CA,94063,1407,0.266,W,High,8,4,,LUST,Global ID,T0608100539,,S103662608
AA237,TEXACO AND EXXON STATION #70245 (FORMER),503 WHIPPLE AVENUE,REDWOOD CITY,CA,94063,1407,0.266,W,High,8,4,,HIST CORTESE,Reg Id,41-0565,,S103662608
AA238,TEXACO,503 WHIPPLE AND VETERANS,REDWOOD CITY,CA,94063,1407,0.266,W,High,8,4,,HIST UST,Facility Id,Not reported,,S113756292
AA238,TEXACO,503 WHIPPLE AND VETERANS,REDWOOD CITY,CA,94063,1407,0.266,W,High,8,4,,DEED,Status,OPEN - ELIGIBLE FOR CLOSURE,,S113756292
AA238,TEXACO,503 WHIPPLE AND VETERANS,REDWOOD CITY,CA,94063,1407,0.266,W,High,8,4,,DEED,Envirostor ID,T0608100539,,S113756292
AA238,TEXACO,503 WHIPPLE AND VETERANS,REDWOOD CITY,CA,94063,1407,0.266,W,High,8,4,,Cortese,Cleanup Status,OPEN - ELIGIBLE FOR CLOSURE,,S113756292
AA238,TEXACO,503 WHIPPLE AND VETERANS,REDWOOD CITY,CA,94063,1407,0.266,W,High,8,4,,Cortese,Envirostor Id,Not reported,,S113756292
AA238,TEXACO,503 WHIPPLE AND VETERANS,REDWOOD CITY,CA,94063,1407,0.266,W,High,8,4,,CERS,,,,S113756292
AA239,TEXACO/EXXON,503 WHIPPLE,REDWOOD CITY,CA,94063,1407,0.266,W,High,8,4,,LUST,Facility Status,Pollution Characterization,,S106117986
AA239,TEXACO/EXXON,503 WHIPPLE,REDWOOD CITY,CA,94063,1407,0.266,W,High,8,4,,LUST,Facility Id,Not reported,,S106117986
AA239,TEXACO/EXXON,503 WHIPPLE,REDWOOD CITY,CA,94063,1407,0.266,W,High,8,4,,LUST,date9,Not reported,,S106117986
AB240,SAN MATEO COUNTY MOTOR POOL,590 HAMILTON ST,REDWOOD CITY,CA,94063,1411,0.267,SSW,High,10,6,,CA FID UST,Status,A,,S101593755
AB240,SAN MATEO COUNTY MOTOR POOL,590 HAMILTON ST,REDWOOD CITY,CA,94063,1411,0.267,SSW,High,10,6,,CA FID UST,Facility Id,41000447,,S101593755
AB240,SAN MATEO COUNTY MOTOR POOL,590 HAMILTON ST,REDWOOD CITY,CA,94063,1411,0.267,SSW,High,10,6,,HIST UST,Facility Id,Not reported,,S101593755
AB240,SAN MATEO COUNTY MOTOR POOL,590 HAMILTON ST,REDWOOD CITY,CA,94063,1411,0.267,SSW,High,10,6,,LUST,Facility Status,9- Case Closed,,S101593755
AB240,SAN MATEO COUNTY MOTOR POOL,590 HAMILTON ST,REDWOOD CITY,CA,94063,1411,0.267,SSW,High,10,6,,LUST,Facility Id,330097,,S101593755
AB240,SAN MATEO COUNTY MOTOR POOL,590 HAMILTON ST,REDWOOD CITY,CA,94063,1411,0.267,SSW,High,10,6,,LUST,Global ID,T0608100019,,S101593755
AB240,SAN MATEO COUNTY MOTOR POOL,590 HAMILTON ST,REDWOOD CITY,CA,94063,1411,0.267,SSW,High,10,6,,SWEEPS UST,Status,A,,S101593755
AB240,SAN MATEO COUNTY MOTOR POOL,590 HAMILTON ST,REDWOOD CITY,CA,94063,1411,0.267,SSW,High,10,6,,SWEEPS UST,Comp Number,330182,,S101593755
AB240,SAN MATEO COUNTY MOTOR POOL,590 HAMILTON ST,REDWOOD CITY,CA,94063,1411,0.267,SSW,High,10,6,,SWEEPS UST,Tank Status,A,,S101593755
AB241,SAN MATEO COUNTY MOTOR POOL,501 WINSLOW STREET,REDWOOD CITY,CA,94063,1411,0.267,SSW,High,10,6,,LUST,Status,Completed - Case Closed,,S120761093
AB241,SAN MATEO COUNTY MOTOR POOL,501 WINSLOW STREET,REDWOOD CITY,CA,94063,1411,0.267,SSW,High,10,6,,LUST,Global Id,T0608100019,,S120761093
AB241,SAN MATEO COUNTY MOTOR POOL,501 WINSLOW STREET,REDWOOD CITY,CA,94063,1411,0.267,SSW,High,10,6,,CERS,,,,S120761093
Y242,BRADFORD STREET PARCELS,707 BRADFORD STREET,REDWOOD CITY,CA,94063,1432,0.271,SSE,High,8,4,,VCP,Status,Active,,S108974338
Y242,BRADFORD STREET PARCELS,707 BRADFORD STREET,REDWOOD CITY,CA,94063,1432,0.271,SSE,High,8,4,,VCP,Facility Id,60000784,,S108974338
Y242,BRADFORD STREET PARCELS,707 BRADFORD STREET,REDWOOD CITY,CA,94063,1432,0.271,SSE,High,8,4,,ENVIROSTOR,Status,Active,,S108974338
Y242,BRADFORD STREET PARCELS,707 BRADFORD STREET,REDWOOD CITY,CA,94063,1432,0.271,SSE,High,8,4,,ENVIROSTOR,Facility Id,60000784,,S108974338
AC243,MENLO ATHERTON HIGH SCHOOL G-WING PROJECT,555 MIDDLEFIELD ROAD,MENLO PARK,CA,94027,1493,0.283,S,High,9,5,,SCH,Status,No Further Action,,S104493398
AC243,MENLO ATHERTON HIGH SCHOOL G-WING PROJECT,555 MIDDLEFIELD ROAD,MENLO PARK,CA,94027,1493,0.283,S,High,9,5,,SCH,Facility Id,60002276,,S104493398
AC243,MENLO ATHERTON HIGH SCHOOL G-WING PROJECT,555 MIDDLEFIELD ROAD,MENLO PARK,CA,94027,1493,0.283,S,High,9,5,,LUST,Facility Status,Case Closed,,S104493398
AC243,MENLO ATHERTON HIGH SCHOOL G-WING PROJECT,555 MIDDLEFIELD ROAD,MENLO PARK,CA,94027,1493,0.283,S,High,9,5,,LUST,Facility Id,Not reported,,S104493398
AC243,MENLO ATHERTON HIGH SCHOOL G-WING PROJECT,555 MIDDLEFIELD ROAD,MENLO PARK,CA,94027,1493,0.283,S,High,9,5,,LUST,date9,1/3/1994,,S104493398
AC243,MENLO ATHERTON HIGH SCHOOL G-WING PROJECT,555 MIDDLEFIELD ROAD,MENLO PARK,CA,94027,1493,0.283,S,High,9,5,,ENVIROSTOR,Status,No Further Action,,S104493398
AC243,MENLO ATHERTON HIGH SCHOOL G-WING PROJECT,555 MIDDLEFIELD ROAD,MENLO PARK,CA,94027,1493,0.283,S,High,9,5,,ENVIROSTOR,Facility Id,60002276,,S104493398
AC243,MENLO ATHERTON HIGH SCHOOL G-WING PROJECT,555 MIDDLEFIELD ROAD,MENLO PARK,CA,94027,1493,0.283,S,High,9,5,,NPDES,Facility Status,Not reported,,S104493398
